# Date: 2025-12-31
# Run Type: vt2
# Speed: 5.5 mph
# VT1 Threshold: 86.0 L/min
# VT2 Threshold: 126.0 L/min
# Intervals: 15
# Interval Duration: 3.0 min
# Recovery Duration: 1.0 min
#
timestamp,elapsed_sec,VE,HR,phase,speed
2025-12-31T14:21:15.431577Z,824.600,100,143,workout,7.8
2025-12-31T14:21:16.511577Z,825.680,116,141,workout,7.8
2025-12-31T14:21:17.591577Z,826.760,101,141,workout,7.8
2025-12-31T14:21:18.511577Z,827.680,125,141,workout,7.8
2025-12-31T14:21:19.351577Z,828.520,58,142,workout,7.8
2025-12-31T14:21:20.351577Z,829.520,108,140,workout,7.8
2025-12-31T14:21:21.431577Z,830.600,125,141,workout,7.8
2025-12-31T14:21:22.471577Z,831.640,86,142,workout,7.8
2025-12-31T14:21:23.551577Z,832.720,119,142,workout,7.8
2025-12-31T14:21:24.551577Z,833.720,105,143,workout,7.8
2025-12-31T14:21:25.591577Z,834.760,118,144,workout,7.8
2025-12-31T14:21:26.631577Z,835.800,121,143,workout,7.8
2025-12-31T14:21:27.711577Z,836.880,148,142,workout,7.8
2025-12-31T14:21:29.111577Z,838.280,160,144,workout,7.8
2025-12-31T14:21:29.871577Z,839.040,133,146,workout,7.8
2025-12-31T14:21:30.791577Z,839.960,162,145,workout,7.8
2025-12-31T14:21:31.671577Z,840.840,145,147,workout,7.8
2025-12-31T14:21:32.631577Z,841.800,71,145,workout,7.8
2025-12-31T14:21:33.591577Z,842.760,114,145,workout,7.8
2025-12-31T14:21:34.631577Z,843.800,142,144,workout,7.8
2025-12-31T14:21:35.591577Z,844.760,59,146,workout,7.8
2025-12-31T14:21:36.551577Z,845.720,231,146,workout,7.8
2025-12-31T14:21:37.911577Z,847.080,108,146,workout,7.8
2025-12-31T14:21:38.951577Z,848.120,126,148,workout,7.8
2025-12-31T14:21:39.991577Z,849.160,95,146,workout,7.8
2025-12-31T14:21:40.991577Z,850.160,148,146,workout,7.8
2025-12-31T14:21:42.071577Z,851.240,118,146,workout,7.8
2025-12-31T14:21:43.151577Z,852.320,113,144,workout,7.8
2025-12-31T14:21:44.151577Z,853.320,105,147,workout,7.8
2025-12-31T14:21:45.071577Z,854.240,138,147,workout,7.8
2025-12-31T14:21:45.951577Z,855.120,61,145,workout,7.8
2025-12-31T14:21:46.911577Z,856.080,110,145,workout,7.8
2025-12-31T14:21:47.791577Z,856.960,107,143,workout,7.8
2025-12-31T14:21:48.631577Z,857.800,42,144,workout,7.8
2025-12-31T14:21:49.671577Z,858.840,87,145,workout,7.8
2025-12-31T14:21:50.551577Z,859.720,96,145,workout,7.8
2025-12-31T14:21:51.431577Z,860.600,72,143,workout,7.8
2025-12-31T14:21:52.431577Z,861.600,83,144,workout,7.8
2025-12-31T14:21:53.391577Z,862.560,90,145,workout,7.8
2025-12-31T14:21:54.231577Z,863.400,158,145,workout,7.8
2025-12-31T14:21:55.031577Z,864.200,73,146,workout,7.8
2025-12-31T14:21:55.991577Z,865.160,110,145,workout,7.8
2025-12-31T14:21:57.031577Z,866.200,120,145,workout,7.8
2025-12-31T14:21:58.071577Z,867.240,100,145,workout,7.8
2025-12-31T14:21:58.911577Z,868.080,118,144,workout,7.8
2025-12-31T14:21:59.791577Z,868.960,140,147,workout,7.8
2025-12-31T14:22:00.871577Z,870.040,101,145,workout,7.8
2025-12-31T14:22:01.951577Z,871.120,96,145,workout,7.8
2025-12-31T14:22:02.831577Z,872.000,86,147,workout,7.8
2025-12-31T14:22:03.871577Z,873.040,148,145,workout,7.8
2025-12-31T14:22:04.871577Z,874.040,63,145,workout,7.8
2025-12-31T14:22:05.791577Z,874.960,110,147,workout,7.8
2025-12-31T14:22:06.791577Z,875.960,136,145,workout,7.8
2025-12-31T14:22:07.831577Z,877.000,83,145,workout,7.8
2025-12-31T14:22:08.871577Z,878.040,122,145,workout,7.8
2025-12-31T14:22:09.751577Z,878.920,84,144,workout,7.8
2025-12-31T14:22:10.671577Z,879.840,71,145,workout,7.8
2025-12-31T14:22:11.671577Z,880.840,99,144,workout,7.8
2025-12-31T14:22:12.671577Z,881.840,103,145,workout,7.8
2025-12-31T14:22:13.791577Z,882.960,123,146,workout,7.8
2025-12-31T14:22:14.671577Z,883.840,72,145,workout,7.8
2025-12-31T14:22:15.551577Z,884.720,78,145,workout,7.8
2025-12-31T14:22:16.511577Z,885.680,102,147,workout,7.8
2025-12-31T14:22:17.471577Z,886.640,948,148,workout,7.8
2025-12-31T14:22:18.391577Z,887.560,391,148,workout,7.8
2025-12-31T14:22:19.311577Z,888.480,151,147,workout,7.8
2025-12-31T14:22:20.111577Z,889.280,73,147,workout,7.8
2025-12-31T14:22:21.031577Z,890.200,116,147,workout,7.8
2025-12-31T14:22:22.111577Z,891.280,128,146,workout,7.8
2025-12-31T14:22:22.951577Z,892.120,64,146,workout,7.8
2025-12-31T14:22:23.871577Z,893.040,115,144,workout,7.8
2025-12-31T14:22:24.871577Z,894.040,113,144,workout,7.8
2025-12-31T14:22:25.751577Z,894.920,62,144,workout,7.8
2025-12-31T14:22:26.671577Z,895.840,64,144,workout,7.8
2025-12-31T14:22:27.631577Z,896.800,95,145,workout,7.8
2025-12-31T14:22:28.551577Z,897.720,103,145,workout,7.8
2025-12-31T14:22:29.591577Z,898.760,142,145,workout,7.8
2025-12-31T14:22:30.551577Z,899.720,217,145,workout,7.8
2025-12-31T14:22:31.591577Z,900.760,152,143,workout,7.8
2025-12-31T14:22:32.551577Z,901.720,99,145,workout,7.8
2025-12-31T14:22:33.751577Z,902.920,127,145,workout,7.8
2025-12-31T14:22:34.711577Z,903.880,74,144,workout,7.8
2025-12-31T14:22:35.871577Z,905.040,145,142,workout,7.8
2025-12-31T14:22:36.911577Z,906.080,184,144,workout,7.8
2025-12-31T14:22:37.951577Z,907.120,72,144,workout,7.8
2025-12-31T14:22:39.111577Z,908.280,148,143,workout,7.8
2025-12-31T14:22:40.111577Z,909.280,139,145,workout,7.8
2025-12-31T14:22:41.311577Z,910.480,150,143,workout,7.8
2025-12-31T14:22:42.391577Z,911.560,208,143,workout,7.8
2025-12-31T14:22:44.911577Z,914.080,134,143,workout,7.8
2025-12-31T14:22:45.991577Z,915.160,125,142,workout,7.8
2025-12-31T14:22:47.111577Z,916.280,199,142,workout,7.8
2025-12-31T14:22:48.111577Z,917.280,110,141,workout,7.8
2025-12-31T14:22:49.351577Z,918.520,228,141,workout,7.8
2025-12-31T14:22:51.151577Z,920.320,109,140,workout,7.8
2025-12-31T14:22:54.551577Z,923.720,129,140,workout,7.8
2025-12-31T14:22:56.751577Z,925.920,70,137,workout,7.8
2025-12-31T14:22:57.871577Z,927.040,52,139,workout,7.8
2025-12-31T14:22:58.951577Z,928.120,132,138,workout,7.8
2025-12-31T14:23:00.111577Z,929.280,106,138,workout,7.8
2025-12-31T14:23:01.231577Z,930.400,135,138,workout,7.8
2025-12-31T14:23:02.351577Z,931.520,100,137,workout,7.8
2025-12-31T14:23:03.431577Z,932.600,121,137,workout,7.8
2025-12-31T14:23:04.511577Z,933.680,95,136,workout,7.8
2025-12-31T14:23:05.591577Z,934.760,139,135,workout,7.8
2025-12-31T14:23:06.751577Z,935.920,86,135,workout,7.8
2025-12-31T14:23:07.871577Z,937.040,127,134,workout,7.8
2025-12-31T14:23:08.951577Z,938.120,100,134,workout,7.8
2025-12-31T14:23:10.071577Z,939.240,113,132,workout,7.8
2025-12-31T14:23:11.111577Z,940.280,93,134,workout,7.8
2025-12-31T14:23:12.271577Z,941.440,114,134,workout,7.8
2025-12-31T14:23:13.351577Z,942.520,81,133,workout,7.8
2025-12-31T14:23:14.511577Z,943.680,105,133,workout,7.8
2025-12-31T14:23:15.551577Z,944.720,66,133,workout,7.8
2025-12-31T14:23:16.671577Z,945.840,130,133,workout,7.8
2025-12-31T14:23:17.791577Z,946.960,84,134,workout,7.8
2025-12-31T14:23:18.871577Z,948.040,123,132,workout,7.8
2025-12-31T14:23:20.031577Z,949.200,137,132,workout,7.8
2025-12-31T14:23:21.231577Z,950.400,67,133,workout,7.8
2025-12-31T14:23:22.351577Z,951.520,72,133,workout,7.8
2025-12-31T14:23:23.351577Z,952.520,124,129,workout,7.8
2025-12-31T14:23:24.471577Z,953.640,124,130,workout,7.8
2025-12-31T14:23:25.751577Z,954.920,116,127,workout,7.8
2025-12-31T14:23:27.191577Z,956.360,76,129,workout,7.8
2025-12-31T14:23:28.511577Z,957.680,86,129,workout,7.8
2025-12-31T14:23:29.591577Z,958.760,84,128,workout,7.8
2025-12-31T14:23:30.831577Z,960.000,131,127,workout,7.8
2025-12-31T14:23:32.631577Z,961.800,68,128,workout,7.8
2025-12-31T14:23:33.711577Z,962.880,99,128,workout,7.8
2025-12-31T14:23:34.711577Z,963.880,91,125,workout,7.8
2025-12-31T14:23:35.751577Z,964.920,99,126,workout,7.8
2025-12-31T14:23:36.751577Z,965.920,94,126,workout,7.8
2025-12-31T14:23:37.551577Z,966.720,102,125,workout,7.8
2025-12-31T14:23:38.511577Z,967.680,113,125,workout,7.8
2025-12-31T14:23:39.511577Z,968.680,69,125,workout,7.8
2025-12-31T14:23:40.591577Z,969.760,95,126,workout,7.8
2025-12-31T14:23:41.671577Z,970.840,64,124,workout,7.8
2025-12-31T14:23:42.631577Z,971.800,64,125,workout,7.8
2025-12-31T14:23:43.711577Z,972.880,72,126,workout,7.8
2025-12-31T14:23:44.791577Z,973.960,70,126,workout,7.8
2025-12-31T14:23:45.871577Z,975.040,74,124,workout,7.8
2025-12-31T14:23:46.951577Z,976.120,118,126,workout,7.8
2025-12-31T14:23:47.991577Z,977.160,94,127,workout,7.8
2025-12-31T14:23:49.071577Z,978.240,115,126,workout,7.8
2025-12-31T14:23:50.071577Z,979.240,66,127,workout,7.8
2025-12-31T14:23:51.111577Z,980.280,102,130,workout,7.8
2025-12-31T14:23:52.111577Z,981.280,78,129,workout,7.8
2025-12-31T14:23:53.151577Z,982.320,72,130,workout,7.8
2025-12-31T14:23:54.191577Z,983.360,57,128,workout,7.8
2025-12-31T14:23:55.231577Z,984.400,100,128,workout,7.8
2025-12-31T14:23:56.311577Z,985.480,72,126,workout,7.8
2025-12-31T14:23:57.351577Z,986.520,99,128,workout,7.8
2025-12-31T14:23:58.391577Z,987.560,78,129,workout,7.8
2025-12-31T14:23:59.471577Z,988.640,97,129,workout,7.8
2025-12-31T14:24:00.511577Z,989.680,71,131,workout,7.8
2025-12-31T14:24:01.591577Z,990.760,61,129,workout,7.8
2025-12-31T14:24:02.591577Z,991.760,104,129,workout,7.8
2025-12-31T14:24:03.511577Z,992.680,116,129,workout,7.8
2025-12-31T14:24:04.471577Z,993.640,60,130,workout,7.8
2025-12-31T14:24:05.431577Z,994.600,60,130,workout,7.8
2025-12-31T14:24:06.431577Z,995.600,110,131,workout,7.8
2025-12-31T14:24:07.471577Z,996.640,82,128,workout,7.8
2025-12-31T14:24:08.591577Z,997.760,87,130,workout,7.8
2025-12-31T14:24:09.591577Z,998.760,78,131,workout,7.8
2025-12-31T14:24:10.671577Z,999.840,114,131,workout,7.8
2025-12-31T14:24:11.751577Z,1000.920,88,133,workout,7.8
2025-12-31T14:24:12.631577Z,1001.800,127,130,workout,7.8
2025-12-31T14:24:13.511577Z,1002.680,151,129,workout,7.8
2025-12-31T14:24:14.591577Z,1003.760,83,130,workout,7.8
2025-12-31T14:24:15.591577Z,1004.760,118,131,workout,7.8
2025-12-31T14:24:16.631577Z,1005.800,93,132,workout,7.8
2025-12-31T14:24:17.671577Z,1006.840,93,131,workout,7.8
2025-12-31T14:24:18.711577Z,1007.880,93,133,workout,7.8
2025-12-31T14:24:19.791577Z,1008.960,134,134,workout,7.8
2025-12-31T14:24:20.671577Z,1009.840,163,134,workout,7.8
2025-12-31T14:24:21.751577Z,1010.920,79,134,workout,7.8
2025-12-31T14:24:22.631577Z,1011.800,40,135,workout,7.8
2025-12-31T14:24:23.911577Z,1013.080,40,134,workout,7.8
2025-12-31T14:24:24.751577Z,1013.920,34,135,workout,7.8
2025-12-31T14:24:25.791577Z,1014.960,97,134,workout,7.8
2025-12-31T14:24:26.911577Z,1016.080,133,136,workout,7.8
2025-12-31T14:24:27.951577Z,1017.120,109,136,workout,7.8
2025-12-31T14:24:28.991577Z,1018.160,126,136,workout,7.8
2025-12-31T14:24:29.991577Z,1019.160,125,137,workout,7.8
2025-12-31T14:24:31.071577Z,1020.240,106,137,workout,7.8
2025-12-31T14:24:32.111577Z,1021.280,77,137,workout,7.8
2025-12-31T14:24:33.151577Z,1022.320,98,137,workout,7.8
2025-12-31T14:24:34.231577Z,1023.400,239,140,workout,7.8
2025-12-31T14:24:35.911577Z,1025.080,117,140,workout,7.8
2025-12-31T14:24:37.151577Z,1026.320,91,139,workout,7.8
2025-12-31T14:24:38.231577Z,1027.400,100,141,workout,7.8
2025-12-31T14:24:39.151577Z,1028.320,78,140,workout,7.8
2025-12-31T14:24:40.071577Z,1029.240,98,139,workout,7.8
2025-12-31T14:24:40.911577Z,1030.080,114,142,workout,7.8
2025-12-31T14:24:41.751577Z,1030.920,82,142,workout,7.8
2025-12-31T14:24:42.671577Z,1031.840,101,140,workout,7.8
2025-12-31T14:24:43.551577Z,1032.720,90,141,workout,7.8
2025-12-31T14:24:44.471577Z,1033.640,109,141,workout,7.8
2025-12-31T14:24:45.311577Z,1034.480,64,141,workout,7.8
2025-12-31T14:24:46.231577Z,1035.400,61,141,workout,7.8
2025-12-31T14:24:47.231577Z,1036.400,103,142,workout,7.8
2025-12-31T14:24:48.111577Z,1037.280,76,141,workout,7.8
2025-12-31T14:24:49.031577Z,1038.200,76,141,workout,7.8
2025-12-31T14:24:50.071577Z,1039.240,127,141,workout,7.8
2025-12-31T14:24:51.191577Z,1040.360,70,140,workout,7.8
2025-12-31T14:24:52.151577Z,1041.320,107,140,workout,7.8
2025-12-31T14:24:53.231577Z,1042.400,58,144,workout,7.8
2025-12-31T14:24:54.151577Z,1043.320,114,142,workout,7.8
2025-12-31T14:24:55.031577Z,1044.200,37,140,workout,7.8
2025-12-31T14:24:56.071577Z,1045.240,95,140,workout,7.8
2025-12-31T14:24:57.151577Z,1046.320,102,143,workout,7.8
2025-12-31T14:24:58.151577Z,1047.320,75,140,workout,7.8
2025-12-31T14:24:59.231577Z,1048.400,102,141,workout,7.8
2025-12-31T14:25:00.271577Z,1049.440,96,141,workout,7.8
2025-12-31T14:25:01.391577Z,1050.560,118,142,workout,7.8
2025-12-31T14:25:02.471577Z,1051.640,83,143,workout,7.8
2025-12-31T14:25:03.471577Z,1052.640,123,143,workout,7.8
2025-12-31T14:25:04.511577Z,1053.680,91,143,workout,7.8
2025-12-31T14:25:05.511577Z,1054.680,113,143,workout,7.8
2025-12-31T14:25:06.591577Z,1055.760,89,143,workout,7.8
2025-12-31T14:25:07.711577Z,1056.880,106,143,workout,7.8
2025-12-31T14:25:08.751577Z,1057.920,106,142,workout,7.8
2025-12-31T14:25:09.791577Z,1058.960,93,140,workout,7.8
2025-12-31T14:25:10.831577Z,1060.000,75,144,workout,7.8
2025-12-31T14:25:11.831577Z,1061.000,99,143,workout,7.8
2025-12-31T14:25:12.791577Z,1061.960,66,140,workout,7.8
2025-12-31T14:25:13.671577Z,1062.840,33,142,workout,7.8
2025-12-31T14:25:14.671577Z,1063.840,122,144,workout,7.8
2025-12-31T14:25:15.711577Z,1064.880,68,141,workout,7.8
2025-12-31T14:25:16.791577Z,1065.960,139,144,workout,7.8
2025-12-31T14:25:17.911577Z,1067.080,87,142,workout,7.8
2025-12-31T14:25:18.951577Z,1068.120,106,144,workout,7.8
2025-12-31T14:25:19.991577Z,1069.160,94,141,workout,7.8
2025-12-31T14:25:21.071577Z,1070.240,114,142,workout,7.8
2025-12-31T14:25:22.111577Z,1071.280,159,143,workout,7.8
2025-12-31T14:25:23.471577Z,1072.640,73,142,workout,7.8
2025-12-31T14:25:24.551577Z,1073.720,103,143,workout,7.8
2025-12-31T14:25:25.591577Z,1074.760,88,142,workout,7.8
2025-12-31T14:25:26.591577Z,1075.760,107,143,workout,7.8
2025-12-31T14:25:27.631577Z,1076.800,117,142,workout,7.8
2025-12-31T14:25:28.711577Z,1077.880,128,141,workout,7.8
2025-12-31T14:25:29.751577Z,1078.920,83,143,workout,7.8
2025-12-31T14:25:30.831577Z,1080.000,138,143,workout,7.8
2025-12-31T14:25:31.871577Z,1081.040,76,145,workout,7.8
2025-12-31T14:25:32.951577Z,1082.120,128,144,workout,7.8
2025-12-31T14:25:33.991577Z,1083.160,95,145,workout,7.8
2025-12-31T14:25:35.031577Z,1084.200,119,142,workout,7.8
2025-12-31T14:25:36.111577Z,1085.280,94,144,workout,7.8
2025-12-31T14:25:37.151577Z,1086.320,156,146,workout,7.8
2025-12-31T14:25:38.271577Z,1087.440,102,144,workout,7.8
2025-12-31T14:25:39.311577Z,1088.480,126,143,workout,7.8
2025-12-31T14:25:40.311577Z,1089.480,96,143,workout,7.8
2025-12-31T14:25:41.391577Z,1090.560,123,143,workout,7.8
2025-12-31T14:25:42.471577Z,1091.640,120,145,workout,7.8
2025-12-31T14:25:43.551577Z,1092.720,114,146,workout,7.8
2025-12-31T14:25:44.511577Z,1093.680,101,145,workout,7.8
2025-12-31T14:25:45.591577Z,1094.760,129,147,workout,7.8
2025-12-31T14:25:46.631577Z,1095.800,99,145,workout,7.8
2025-12-31T14:25:47.671577Z,1096.840,123,145,workout,7.8
2025-12-31T14:25:48.711577Z,1097.880,96,144,workout,7.8
2025-12-31T14:25:49.631577Z,1098.800,130,147,workout,7.8
2025-12-31T14:25:50.551577Z,1099.720,78,145,workout,7.8
2025-12-31T14:25:51.551577Z,1100.720,109,148,workout,7.8
2025-12-31T14:25:52.591577Z,1101.760,127,147,workout,7.8
2025-12-31T14:25:53.671577Z,1102.840,101,149,workout,7.8
2025-12-31T14:25:54.711577Z,1103.880,99,148,workout,7.8
2025-12-31T14:25:55.631577Z,1104.800,73,147,workout,7.8
2025-12-31T14:25:56.631577Z,1105.800,123,146,workout,7.8
2025-12-31T14:25:57.551577Z,1106.720,113,149,workout,7.8
2025-12-31T14:25:58.551577Z,1107.720,97,145,workout,7.8
2025-12-31T14:25:59.511577Z,1108.680,114,146,workout,7.8
2025-12-31T14:26:00.391577Z,1109.560,61,146,workout,7.8
2025-12-31T14:26:01.391577Z,1110.560,108,148,workout,7.8
2025-12-31T14:26:02.471577Z,1111.640,114,148,workout,7.8
2025-12-31T14:26:03.351577Z,1112.520,89,148,workout,7.8
2025-12-31T14:26:04.231577Z,1113.400,108,148,workout,7.8
2025-12-31T14:26:05.151577Z,1114.320,107,148,workout,7.8
2025-12-31T14:26:06.191577Z,1115.360,72,148,workout,7.8
2025-12-31T14:26:07.031577Z,1116.200,102,148,workout,7.8
2025-12-31T14:26:08.071577Z,1117.240,104,146,workout,7.8
2025-12-31T14:26:09.071577Z,1118.240,116,148,workout,7.8
2025-12-31T14:26:10.191577Z,1119.360,113,148,workout,7.8
2025-12-31T14:26:11.071577Z,1120.240,86,150,workout,7.8
2025-12-31T14:26:11.991577Z,1121.160,127,148,workout,7.8
2025-12-31T14:26:12.871577Z,1122.040,123,148,workout,7.8
2025-12-31T14:26:13.791577Z,1122.960,122,148,workout,7.8
2025-12-31T14:26:14.791577Z,1123.960,127,148,workout,7.8
2025-12-31T14:26:15.751577Z,1124.920,108,148,workout,7.8
2025-12-31T14:26:16.631577Z,1125.800,65,148,workout,7.8
2025-12-31T14:26:17.631577Z,1126.800,105,147,workout,7.8
2025-12-31T14:26:18.671577Z,1127.840,108,147,workout,7.8
2025-12-31T14:26:19.711577Z,1128.880,135,148,workout,7.8
2025-12-31T14:26:20.791577Z,1129.960,117,146,workout,7.8
2025-12-31T14:26:21.831577Z,1131.000,163,147,workout,7.8
2025-12-31T14:26:22.951577Z,1132.120,128,147,workout,7.8
2025-12-31T14:26:23.991577Z,1133.160,117,147,workout,7.8
2025-12-31T14:26:25.071577Z,1134.240,117,147,workout,7.8
2025-12-31T14:26:26.071577Z,1135.240,99,148,workout,7.8
2025-12-31T14:26:27.111577Z,1136.280,108,147,workout,7.8
2025-12-31T14:26:28.151577Z,1137.320,98,147,workout,7.8
2025-12-31T14:26:29.191577Z,1138.360,112,149,workout,7.8
2025-12-31T14:26:30.271577Z,1139.440,119,149,workout,7.8
2025-12-31T14:26:31.231577Z,1140.400,146,146,workout,7.8
2025-12-31T14:26:32.271577Z,1141.440,141,148,workout,7.8
2025-12-31T14:26:33.151577Z,1142.320,181,147,workout,7.8
2025-12-31T14:26:34.151577Z,1143.320,92,147,workout,7.8
2025-12-31T14:26:35.271577Z,1144.440,138,147,workout,7.8
2025-12-31T14:26:36.351577Z,1145.520,160,144,workout,7.8
2025-12-31T14:26:37.431577Z,1146.600,127,148,workout,7.8
2025-12-31T14:26:38.551577Z,1147.720,92,146,workout,7.8
2025-12-31T14:26:39.631577Z,1148.800,224,145,workout,7.8
2025-12-31T14:26:41.551577Z,1150.720,146,144,workout,7.8
2025-12-31T14:26:43.151577Z,1152.320,71,144,workout,7.8
2025-12-31T14:26:43.991577Z,1153.160,126,144,workout,7.8
2025-12-31T14:26:45.791577Z,1154.960,140,143,workout,7.8
2025-12-31T14:26:48.111577Z,1157.280,93,142,workout,7.8
2025-12-31T14:26:51.271577Z,1160.440,72,140,workout,7.8
2025-12-31T14:26:52.351577Z,1161.520,67,139,workout,7.8
2025-12-31T14:26:53.351577Z,1162.520,151,139,workout,7.8
2025-12-31T14:26:54.551577Z,1163.720,215,138,workout,7.8
2025-12-31T14:26:56.831577Z,1166.000,115,138,workout,7.8
2025-12-31T14:26:57.951577Z,1167.120,119,138,workout,7.8
2025-12-31T14:27:00.151577Z,1169.320,95,136,workout,7.8
2025-12-31T14:27:01.431577Z,1170.600,104,136,workout,7.8
2025-12-31T14:27:02.271577Z,1171.440,110,136,workout,7.8
2025-12-31T14:27:03.471577Z,1172.640,125,135,workout,7.8
2025-12-31T14:27:04.551577Z,1173.720,129,136,workout,7.8
2025-12-31T14:27:05.791577Z,1174.960,120,136,workout,7.8
2025-12-31T14:27:07.031577Z,1176.200,152,134,workout,7.8
2025-12-31T14:27:08.311577Z,1177.480,105,136,workout,7.8
2025-12-31T14:27:09.471577Z,1178.640,112,135,workout,7.8
2025-12-31T14:27:10.431577Z,1179.600,110,135,workout,7.8
2025-12-31T14:27:11.511577Z,1180.680,126,137,workout,7.8
2025-12-31T14:27:12.631577Z,1181.800,91,137,workout,7.8
2025-12-31T14:27:13.751577Z,1182.920,130,137,workout,7.8
2025-12-31T14:27:14.871577Z,1184.040,115,134,workout,7.8
2025-12-31T14:27:15.951577Z,1185.120,129,133,workout,7.8
2025-12-31T14:27:17.031577Z,1186.200,86,132,workout,7.8
2025-12-31T14:27:18.471577Z,1187.640,57,130,workout,7.8
2025-12-31T14:27:19.551577Z,1188.720,82,132,workout,7.8
2025-12-31T14:27:20.591577Z,1189.760,67,131,workout,7.8
2025-12-31T14:27:21.631577Z,1190.800,60,131,workout,7.8
2025-12-31T14:27:22.631577Z,1191.800,148,131,workout,7.8
2025-12-31T14:27:23.791577Z,1192.960,142,130,workout,7.8
2025-12-31T14:27:24.871577Z,1194.040,93,130,workout,7.8
2025-12-31T14:27:25.911577Z,1195.080,90,128,workout,7.8
2025-12-31T14:27:27.031577Z,1196.200,100,129,workout,7.8
2025-12-31T14:27:28.111577Z,1197.280,80,129,workout,7.8
2025-12-31T14:27:29.231577Z,1198.400,103,129,workout,7.8
2025-12-31T14:27:30.151577Z,1199.320,154,128,workout,7.8
2025-12-31T14:27:31.471577Z,1200.640,90,127,workout,7.8
2025-12-31T14:27:32.431577Z,1201.600,63,128,workout,7.8
2025-12-31T14:27:33.391577Z,1202.560,75,128,workout,7.8
2025-12-31T14:27:34.271577Z,1203.440,109,127,workout,7.8
2025-12-31T14:27:35.191577Z,1204.360,64,126,workout,7.8
2025-12-31T14:27:36.071577Z,1205.240,54,127,workout,7.8
2025-12-31T14:27:36.831577Z,1206.000,54,127,workout,7.8
2025-12-31T14:27:37.791577Z,1206.960,108,127,workout,7.8
2025-12-31T14:27:38.631577Z,1207.800,77,127,workout,7.8
2025-12-31T14:27:39.511577Z,1208.680,50,129,workout,7.8
2025-12-31T14:27:40.551577Z,1209.720,135,127,workout,7.8
2025-12-31T14:27:41.631577Z,1210.800,82,127,workout,7.8
2025-12-31T14:27:42.591577Z,1211.760,113,127,workout,7.8
2025-12-31T14:27:43.711577Z,1212.880,85,127,workout,7.8
2025-12-31T14:27:44.591577Z,1213.760,95,127,workout,7.8
2025-12-31T14:27:45.511577Z,1214.680,74,127,workout,7.8
2025-12-31T14:27:46.471577Z,1215.640,71,128,workout,7.8
2025-12-31T14:27:47.351577Z,1216.520,78,128,workout,7.8
2025-12-31T14:27:48.271577Z,1217.440,108,128,workout,7.8
2025-12-31T14:27:49.071577Z,1218.240,84,126,workout,7.8
2025-12-31T14:27:50.031577Z,1219.200,105,128,workout,7.8
2025-12-31T14:27:51.071577Z,1220.240,118,128,workout,7.8
2025-12-31T14:27:52.151577Z,1221.320,76,129,workout,7.8
2025-12-31T14:27:52.951577Z,1222.120,124,131,workout,7.8
2025-12-31T14:27:53.831577Z,1223.000,134,130,workout,7.8
2025-12-31T14:27:54.911577Z,1224.080,90,130,workout,7.8
2025-12-31T14:27:55.951577Z,1225.120,106,131,workout,7.8
2025-12-31T14:27:56.991577Z,1226.160,90,133,workout,7.8
2025-12-31T14:27:57.871577Z,1227.040,85,132,workout,7.8
2025-12-31T14:27:58.831577Z,1228.000,130,130,workout,7.8
2025-12-31T14:27:59.631577Z,1228.800,60,132,workout,7.8
2025-12-31T14:28:00.591577Z,1229.760,100,133,workout,7.8
2025-12-31T14:28:01.431577Z,1230.600,84,134,workout,7.8
2025-12-31T14:28:02.391577Z,1231.560,55,134,workout,7.8
2025-12-31T14:28:03.391577Z,1232.560,74,133,workout,7.8
2025-12-31T14:28:04.271577Z,1233.440,95,134,workout,7.8
2025-12-31T14:28:05.151577Z,1234.320,32,135,workout,7.8
2025-12-31T14:28:06.151577Z,1235.320,96,132,workout,7.8
2025-12-31T14:28:07.031577Z,1236.200,75,132,workout,7.8
2025-12-31T14:28:08.031577Z,1237.200,80,134,workout,7.8
2025-12-31T14:28:08.991577Z,1238.160,86,135,workout,7.8
2025-12-31T14:28:10.111577Z,1239.280,127,134,workout,7.8
2025-12-31T14:28:11.231577Z,1240.400,76,135,workout,7.8
2025-12-31T14:28:12.231577Z,1241.400,107,136,workout,7.8
2025-12-31T14:28:13.231577Z,1242.400,82,135,workout,7.8
2025-12-31T14:28:14.351577Z,1243.520,101,134,workout,7.8
2025-12-31T14:28:15.391577Z,1244.560,110,136,workout,7.8
2025-12-31T14:28:16.471577Z,1245.640,95,137,workout,7.8
2025-12-31T14:28:17.471577Z,1246.640,103,136,workout,7.8
2025-12-31T14:28:18.591577Z,1247.760,95,139,workout,7.8
2025-12-31T14:28:19.631577Z,1248.800,76,137,workout,7.8
2025-12-31T14:28:20.511577Z,1249.680,101,135,workout,7.8
2025-12-31T14:28:21.431577Z,1250.600,106,137,workout,7.8
2025-12-31T14:28:22.431577Z,1251.600,82,138,workout,7.8
2025-12-31T14:28:23.391577Z,1252.560,118,138,workout,7.8
2025-12-31T14:28:24.231577Z,1253.400,49,138,workout,7.8
2025-12-31T14:28:25.271577Z,1254.440,105,138,workout,7.8
2025-12-31T14:28:26.191577Z,1255.360,151,139,workout,7.8
2025-12-31T14:28:27.111577Z,1256.280,194,137,workout,7.8
2025-12-31T14:28:28.271577Z,1257.440,181,139,workout,7.8
2025-12-31T14:28:29.471577Z,1258.640,81,140,workout,7.8
2025-12-31T14:28:30.631577Z,1259.800,76,138,workout,7.8
